ts,dir,result,gate,detail
2025.05.12 06:11:00,S,BLOCK,htf_trend,
2025.05.12 06:12:00,S,BLOCK,htf_trend,
2025.05.12 06:14:00,S,BLOCK,htf_trend,
2025.05.12 06:15:00,S,BLOCK,htf_trend,
2025.05.12 06:16:00,S,BLOCK,htf_trend,
2025.05.12 06:17:00,S,BLOCK,htf_trend,
2025.05.12 06:18:00,S,BLOCK,htf_trend,
2025.05.12 06:19:00,S,BLOCK,htf_trend,
2025.05.12 06:21:00,S,BLOCK,htf_trend,
2025.05.12 06:22:00,S,BLOCK,htf_trend,
2025.05.12 06:24:00,S,BLOCK,htf_trend,
2025.05.12 06:25:00,S,BLOCK,htf_trend,
2025.05.12 06:26:00,S,BLOCK,htf_trend,
2025.05.12 06:27:00,S,BLOCK,htf_trend,
2025.05.12 06:28:00,S,BLOCK,htf_trend,
2025.05.12 06:54:00,S,BLOCK,price_pos,px=3277.942,ema25=3276.394
2025.05.12 06:56:00,S,BLOCK,price_pos,px=3278.547,ema25=3276.598
2025.05.12 06:57:00,S,BLOCK,price_pos,px=3278.893,ema25=3276.747
2025.05.12 06:58:00,S,BLOCK,mtf,
2025.05.12 06:59:00,S,BLOCK,htf_trend,
2025.05.12 07:00:00,S,BLOCK,htf_trend,
2025.05.12 07:01:00,S,BLOCK,htf_trend,
2025.05.12 07:02:00,S,BLOCK,htf_trend,
2025.05.12 07:03:00,S,BLOCK,htf_trend,
2025.05.12 07:04:00,S,BLOCK,momentum,
2025.05.12 07:05:00,S,BLOCK,momentum,
2025.05.12 07:06:00,S,BLOCK,momentum,
2025.05.12 07:07:00,S,BLOCK,momentum,
2025.05.12 07:08:00,S,BLOCK,momentum,
2025.05.12 07:09:00,S,BLOCK,momentum,
2025.05.12 07:10:00,S,BLOCK,momentum,
2025.05.12 07:11:00,S,BLOCK,momentum,
2025.05.12 07:12:00,S,BLOCK,trend_quality,tq=0,min=6
2025.05.12 07:13:00,S,BLOCK,momentum,
2025.05.12 07:14:00,S,BLOCK,momentum,
2025.05.12 07:15:00,S,BLOCK,momentum,
2025.05.12 07:16:00,S,BLOCK,trend_quality,tq=0,min=6
2025.05.12 07:17:00,S,BLOCK,trend_quality,tq=0,min=6
2025.05.12 07:18:00,S,BLOCK,trend_quality,tq=0,min=6
2025.05.12 07:19:00,S,BLOCK,trend_quality,tq=0,min=6
2025.05.12 07:20:00,S,BLOCK,trend_quality,tq=0,min=6
2025.05.13 00:26:00,L,BLOCK,mtf,
2025.05.13 00:27:00,L,BLOCK,mtf,
2025.05.13 00:28:00,L,BLOCK,mtf,
2025.05.13 00:29:00,L,BLOCK,htf_trend,
2025.05.13 00:30:00,L,BLOCK,htf_trend,
2025.05.13 00:31:00,L,BLOCK,htf_trend,
2025.05.13 00:32:00,L,BLOCK,htf_trend,
2025.05.13 00:34:00,L,BLOCK,mtf,
2025.05.13 00:35:00,L,BLOCK,mtf,
2025.05.13 00:36:00,L,BLOCK,mtf,
2025.05.13 00:37:00,L,BLOCK,mtf,
2025.05.13 00:38:00,L,BLOCK,mtf,
2025.05.13 00:39:00,L,BLOCK,htf_trend,
2025.05.13 00:40:00,L,BLOCK,htf_trend,
2025.05.13 00:44:00,L,BLOCK,trend_strength,adx=19.43,min=19.50
2025.05.13 01:13:00,L,BLOCK,mtf,
2025.05.13 01:14:00,L,BLOCK,mtf,
2025.05.13 01:15:00,L,BLOCK,mtf,
2025.05.13 01:16:00,L,BLOCK,mtf,
2025.05.13 01:17:00,L,BLOCK,mtf,
2025.05.13 01:18:00,L,BLOCK,mtf,
2025.05.13 01:19:00,L,BLOCK,mtf,
2025.05.13 01:20:00,L,BLOCK,mtf,
2025.05.13 01:21:00,L,BLOCK,mtf,
2025.05.13 01:22:00,L,BLOCK,mtf,
2025.05.13 01:23:00,L,BLOCK,mtf,
2025.05.13 01:24:00,L,BLOCK,mtf,
2025.05.13 01:25:00,L,BLOCK,mtf,
2025.05.13 01:26:00,L,BLOCK,mtf,
2025.05.13 01:27:00,L,BLOCK,mtf,
2025.05.13 01:28:00,L,BLOCK,mtf,
2025.05.13 01:29:00,L,BLOCK,htf_trend,
2025.05.13 01:30:00,L,BLOCK,htf_trend,
2025.05.13 01:31:00,L,BLOCK,htf_trend,
2025.05.13 01:32:00,L,BLOCK,htf_trend,
2025.05.13 01:33:00,L,BLOCK,htf_trend,
2025.05.13 01:34:00,L,BLOCK,htf_trend,
2025.05.13 01:35:00,L,BLOCK,htf_trend,
2025.05.13 01:36:00,L,BLOCK,htf_trend,
2025.05.13 01:37:00,L,BLOCK,htf_trend,
2025.05.13 01:38:00,L,BLOCK,htf_trend,
2025.05.13 01:39:00,L,BLOCK,htf_trend,
2025.05.13 01:40:00,L,BLOCK,htf_trend,
2025.05.13 01:41:00,L,BLOCK,htf_trend,
2025.05.13 02:37:00,S,BLOCK,price_pos,px=3230.625,ema25=3227.536
2025.05.13 02:38:00,S,BLOCK,price_pos,px=3234.798,ema25=3227.773
2025.05.13 02:39:00,S,BLOCK,htf_trend,
2025.05.13 02:40:00,S,BLOCK,htf_trend,
2025.05.13 02:41:00,S,BLOCK,htf_trend,
2025.05.13 02:42:00,S,BLOCK,htf_trend,
2025.05.13 02:43:00,S,BLOCK,htf_trend,
2025.05.13 02:44:00,S,BLOCK,htf_trend,
2025.05.13 02:45:00,S,BLOCK,htf_trend,
2025.05.13 02:46:00,S,BLOCK,htf_trend,
2025.05.13 02:47:00,S,BLOCK,htf_trend,
2025.05.13 02:48:00,S,BLOCK,htf_trend,
2025.05.13 02:49:00,S,BLOCK,htf_trend,
2025.05.13 02:50:00,S,BLOCK,htf_trend,
2025.05.13 02:51:00,S,BLOCK,htf_trend,
2025.05.13 02:52:00,S,BLOCK,htf_trend,
2025.05.13 02:53:00,S,BLOCK,htf_trend,
2025.05.13 02:54:00,S,BLOCK,htf_trend,
2025.05.13 02:55:00,S,BLOCK,htf_trend,
2025.05.13 02:56:00,S,BLOCK,htf_trend,
2025.05.13 02:57:00,S,BLOCK,htf_trend,
2025.05.13 02:58:00,S,BLOCK,htf_trend,
2025.05.13 02:59:00,S,BLOCK,mtf,
2025.05.13 03:00:00,S,BLOCK,mtf,
2025.05.13 03:01:00,S,BLOCK,mtf,
2025.05.13 03:02:00,S,BLOCK,mtf,
2025.05.13 03:03:00,S,BLOCK,mtf,
2025.05.13 03:04:00,S,BLOCK,mtf,
2025.05.13 03:05:00,S,BLOCK,mtf,
2025.05.13 06:25:00,L,BLOCK,mtf,
2025.05.13 06:26:00,L,BLOCK,mtf,
2025.05.13 06:27:00,L,BLOCK,mtf,
2025.05.13 06:28:00,L,BLOCK,mtf,
2025.05.13 06:29:00,L,BLOCK,mtf,
2025.05.13 06:30:00,L,BLOCK,mtf,
2025.05.13 06:31:00,L,BLOCK,mtf,
2025.05.13 06:32:00,L,BLOCK,mtf,
2025.05.13 06:33:00,L,BLOCK,mtf,
2025.05.13 06:34:00,L,BLOCK,mtf,
2025.05.13 06:35:00,L,BLOCK,momentum,
2025.05.13 06:36:00,L,BLOCK,momentum,
2025.05.13 06:37:00,L,BLOCK,momentum,
2025.05.13 06:38:00,L,BLOCK,momentum,
2025.05.13 06:39:00,L,BLOCK,momentum,
2025.05.13 06:40:00,L,BLOCK,momentum,
2025.05.13 06:41:00,L,BLOCK,momentum,
2025.05.13 06:42:00,L,BLOCK,momentum,
2025.05.13 06:43:00,L,BLOCK,momentum,
2025.05.13 06:44:00,L,PASS,all,tq=7
2025.05.13 07:39:00,L,BLOCK,htf_trend,
2025.05.13 07:40:00,L,BLOCK,htf_trend,
2025.05.13 07:41:00,L,BLOCK,htf_trend,
2025.05.13 07:42:00,L,BLOCK,htf_trend,
2025.05.13 07:43:00,L,BLOCK,htf_trend,
2025.05.13 07:44:00,L,BLOCK,htf_trend,
2025.05.13 07:45:00,L,BLOCK,htf_trend,
2025.05.13 07:46:00,L,BLOCK,htf_trend,
2025.05.13 07:47:00,L,BLOCK,htf_trend,
2025.05.13 07:48:00,L,BLOCK,htf_trend,
2025.05.13 07:49:00,L,BLOCK,mtf,
2025.05.13 07:50:00,L,BLOCK,mtf,
2025.05.13 07:51:00,L,BLOCK,mtf,
2025.05.13 07:52:00,L,BLOCK,mtf,
2025.05.13 07:53:00,L,BLOCK,mtf,
2025.05.13 07:54:00,L,PASS,all,tq=7
2025.05.13 08:25:00,L,BLOCK,htf_trend,
2025.05.13 08:26:00,L,BLOCK,htf_trend,
2025.05.13 08:27:00,L,BLOCK,htf_trend,
2025.05.13 08:28:00,L,BLOCK,htf_trend,
2025.05.13 08:29:00,L,BLOCK,htf_trend,
2025.05.13 08:30:00,L,BLOCK,htf_trend,
2025.05.13 08:31:00,L,BLOCK,htf_trend,
2025.05.13 08:32:00,L,BLOCK,htf_trend,
2025.05.13 08:33:00,L,BLOCK,htf_trend,
2025.05.13 08:34:00,L,BLOCK,htf_trend,
2025.05.13 08:35:00,L,BLOCK,htf_trend,
2025.05.13 08:36:00,L,BLOCK,htf_trend,
2025.05.13 08:38:00,L,BLOCK,htf_trend,
2025.05.13 08:40:00,L,BLOCK,htf_trend,
2025.05.13 08:41:00,L,BLOCK,htf_trend,
2025.05.13 11:59:00,L,BLOCK,htf_trend,
2025.05.13 12:00:00,L,BLOCK,htf_trend,
2025.05.13 12:01:00,L,BLOCK,htf_trend,
2025.05.13 12:02:00,L,BLOCK,htf_trend,
2025.05.13 12:03:00,L,BLOCK,htf_trend,
2025.05.13 12:04:00,L,BLOCK,htf_trend,
2025.05.13 12:05:00,L,BLOCK,htf_trend,
2025.05.13 12:06:00,L,BLOCK,htf_trend,
2025.05.13 12:07:00,L,BLOCK,htf_trend,
2025.05.13 12:08:00,L,BLOCK,htf_trend,
2025.05.13 12:09:00,L,BLOCK,htf_trend,
2025.05.13 12:10:00,L,BLOCK,htf_trend,
2025.05.13 12:11:00,L,BLOCK,htf_trend,
2025.05.13 12:12:00,L,BLOCK,htf_trend,
2025.05.13 14:33:00,S,BLOCK,mtf,
2025.05.13 14:34:00,S,BLOCK,htf_trend,
2025.05.13 14:35:00,S,BLOCK,htf_trend,
2025.05.13 14:36:00,S,BLOCK,htf_trend,
2025.05.13 14:37:00,S,BLOCK,htf_trend,
2025.05.13 14:38:00,S,BLOCK,htf_trend,
2025.05.13 14:39:00,S,BLOCK,htf_trend,
2025.05.13 14:40:00,S,BLOCK,htf_trend,
2025.05.13 14:41:00,S,BLOCK,htf_trend,
2025.05.13 14:42:00,S,BLOCK,htf_trend,
2025.05.13 14:43:00,S,BLOCK,htf_trend,
2025.05.13 14:44:00,S,BLOCK,htf_trend,
2025.05.13 14:45:00,S,BLOCK,htf_trend,
2025.05.13 14:46:00,S,BLOCK,htf_trend,
2025.05.13 14:47:00,S,BLOCK,htf_trend,
2025.05.13 14:48:00,S,BLOCK,htf_trend,
2025.05.13 14:49:00,S,BLOCK,htf_trend,
2025.05.13 14:50:00,S,BLOCK,htf_trend,
2025.05.13 14:51:00,S,BLOCK,htf_trend,
2025.05.13 14:52:00,S,BLOCK,htf_trend,
2025.05.13 14:53:00,S,BLOCK,htf_trend,
2025.05.13 14:54:00,S,BLOCK,htf_trend,
2025.05.13 14:55:00,S,BLOCK,htf_trend,
2025.05.13 14:56:00,S,BLOCK,htf_trend,
2025.05.13 14:57:00,S,BLOCK,htf_trend,
2025.05.13 14:58:00,S,BLOCK,htf_trend,
2025.05.13 14:59:00,S,BLOCK,mtf,
2025.05.14 00:01:00,L,BLOCK,htf_trend,
2025.05.14 00:02:00,L,BLOCK,htf_trend,
2025.05.14 00:03:00,L,BLOCK,htf_trend,
2025.05.14 00:04:00,L,BLOCK,htf_trend,
2025.05.14 00:05:00,L,BLOCK,htf_trend,
2025.05.14 00:06:00,L,BLOCK,htf_trend,
2025.05.14 00:07:00,L,BLOCK,htf_trend,
2025.05.14 00:08:00,L,BLOCK,htf_trend,
2025.05.14 00:09:00,L,BLOCK,htf_trend,
2025.05.14 00:10:00,L,BLOCK,htf_trend,
2025.05.14 00:11:00,L,BLOCK,htf_trend,
2025.05.14 00:12:00,L,BLOCK,htf_trend,
2025.05.14 00:13:00,L,BLOCK,htf_trend,
2025.05.14 00:14:00,L,BLOCK,htf_trend,
2025.05.14 00:15:00,L,BLOCK,htf_trend,
2025.05.14 00:16:00,L,BLOCK,htf_trend,
2025.05.14 00:17:00,L,BLOCK,htf_trend,
2025.05.14 00:18:00,L,BLOCK,htf_trend,
2025.05.14 00:19:00,L,BLOCK,htf_trend,
2025.05.14 00:20:00,L,BLOCK,htf_trend,
2025.05.14 00:21:00,L,BLOCK,htf_trend,
2025.05.14 00:22:00,L,BLOCK,htf_trend,
2025.05.14 00:23:00,L,BLOCK,htf_trend,
2025.05.14 00:24:00,L,BLOCK,htf_trend,
2025.05.14 00:25:00,L,BLOCK,htf_trend,
2025.05.14 00:26:00,L,BLOCK,htf_trend,
2025.05.14 00:27:00,L,BLOCK,htf_trend,
2025.05.14 00:28:00,L,BLOCK,htf_trend,
2025.05.14 00:29:00,L,BLOCK,htf_trend,
2025.05.14 01:25:00,S,BLOCK,mtf,
2025.05.14 01:26:00,S,BLOCK,mtf,
2025.05.14 01:27:00,S,BLOCK,mtf,
2025.05.14 01:28:00,S,BLOCK,mtf,
2025.05.14 01:29:00,S,BLOCK,htf_trend,
2025.05.14 01:30:00,S,BLOCK,htf_trend,
2025.05.14 01:31:00,S,BLOCK,htf_trend,
2025.05.14 01:32:00,S,BLOCK,htf_trend,
2025.05.14 01:33:00,S,BLOCK,htf_trend,
2025.05.14 01:35:00,S,BLOCK,htf_trend,
2025.05.14 01:38:00,S,BLOCK,htf_trend,
2025.05.14 01:39:00,S,BLOCK,htf_trend,
2025.05.14 01:40:00,S,BLOCK,htf_trend,
2025.05.14 01:41:00,S,BLOCK,htf_trend,
2025.05.14 01:42:00,S,BLOCK,htf_trend,
2025.05.14 01:43:00,S,BLOCK,htf_trend,
2025.05.14 01:44:00,S,BLOCK,mtf,
2025.05.14 01:47:00,S,BLOCK,mtf,
2025.05.14 01:48:00,S,BLOCK,mtf,
2025.05.14 01:49:00,S,BLOCK,mtf,
2025.05.14 01:50:00,S,BLOCK,mtf,
2025.05.14 01:51:00,S,BLOCK,mtf,
2025.05.14 01:52:00,S,BLOCK,mtf,
2025.05.14 01:53:00,S,BLOCK,mtf,
2025.05.14 05:41:00,S,BLOCK,price_pos,px=3229.327,ema25=3226.013
2025.05.14 05:42:00,S,BLOCK,mtf,
2025.05.14 05:43:00,S,BLOCK,mtf,
2025.05.14 05:44:00,S,BLOCK,htf_trend,
2025.05.14 05:45:00,S,BLOCK,htf_trend,
2025.05.14 05:46:00,S,BLOCK,htf_trend,
2025.05.14 05:47:00,S,BLOCK,htf_trend,
2025.05.14 05:48:00,S,BLOCK,htf_trend,
2025.05.14 05:49:00,S,BLOCK,htf_trend,
2025.05.14 05:50:00,S,BLOCK,htf_trend,
2025.05.14 05:51:00,S,BLOCK,htf_trend,
2025.05.14 05:52:00,S,BLOCK,htf_trend,
2025.05.14 05:53:00,S,BLOCK,htf_trend,
2025.05.14 05:54:00,S,BLOCK,htf_trend,
2025.05.14 05:55:00,S,BLOCK,htf_trend,
2025.05.14 05:56:00,S,BLOCK,htf_trend,
2025.05.14 05:57:00,S,BLOCK,htf_trend,
2025.05.14 05:58:00,S,BLOCK,htf_trend,
2025.05.14 05:59:00,S,BLOCK,htf_trend,
2025.05.14 06:00:00,S,BLOCK,htf_trend,
2025.05.14 06:01:00,S,BLOCK,htf_trend,
2025.05.14 06:02:00,S,BLOCK,htf_trend,
2025.05.14 06:03:00,S,BLOCK,htf_trend,
2025.05.14 06:04:00,S,BLOCK,htf_trend,
2025.05.14 06:05:00,S,BLOCK,htf_trend,
2025.05.14 06:06:00,S,BLOCK,htf_trend,
2025.05.14 06:07:00,S,BLOCK,htf_trend,
2025.05.14 06:08:00,S,BLOCK,htf_trend,
2025.05.14 06:09:00,S,BLOCK,htf_trend,
2025.05.14 07:25:00,S,BLOCK,price_pos,px=3229.396,ema25=3228.115
2025.05.14 07:26:00,S,BLOCK,price_pos,px=3230.472,ema25=3228.214
2025.05.14 07:27:00,S,BLOCK,price_pos,px=3231.867,ema25=3228.388
2025.05.14 07:28:00,S,BLOCK,price_pos,px=3232.265,ema25=3228.655
2025.05.14 07:29:00,S,BLOCK,htf_trend,
2025.05.14 07:30:00,S,BLOCK,htf_trend,
2025.05.14 07:31:00,S,BLOCK,htf_trend,
2025.05.14 07:32:00,S,BLOCK,htf_trend,
2025.05.14 07:33:00,S,BLOCK,htf_trend,
2025.05.14 07:34:00,S,BLOCK,htf_trend,
2025.05.14 07:35:00,S,BLOCK,htf_trend,
2025.05.14 07:36:00,S,BLOCK,htf_trend,
2025.05.14 07:37:00,S,BLOCK,htf_trend,
2025.05.14 07:38:00,S,BLOCK,htf_trend,
2025.05.14 07:39:00,S,BLOCK,htf_trend,
2025.05.14 07:40:00,S,BLOCK,htf_trend,
2025.05.14 07:41:00,S,BLOCK,htf_trend,
2025.05.14 07:42:00,S,BLOCK,htf_trend,
2025.05.14 07:43:00,S,BLOCK,htf_trend,
2025.05.14 07:44:00,S,BLOCK,htf_trend,
2025.05.14 07:45:00,S,BLOCK,htf_trend,
2025.05.14 07:46:00,S,BLOCK,htf_trend,
2025.05.14 07:47:00,S,BLOCK,htf_trend,
2025.05.14 07:48:00,S,BLOCK,htf_trend,
2025.05.14 07:49:00,S,BLOCK,htf_trend,
2025.05.14 07:50:00,S,BLOCK,htf_trend,
2025.05.14 07:51:00,S,BLOCK,htf_trend,
2025.05.14 07:52:00,S,BLOCK,htf_trend,
2025.05.14 07:53:00,S,BLOCK,trend_strength,adx=19.16,min=19.50
2025.05.15 06:31:00,S,BLOCK,htf_trend,
2025.05.15 06:32:00,S,BLOCK,htf_trend,
2025.05.15 06:33:00,S,BLOCK,htf_trend,
2025.05.15 06:34:00,S,BLOCK,htf_trend,
2025.05.15 06:35:00,S,BLOCK,htf_trend,
2025.05.15 06:36:00,S,BLOCK,htf_trend,
2025.05.15 06:37:00,S,BLOCK,htf_trend,
2025.05.15 06:38:00,S,BLOCK,htf_trend,
2025.05.15 06:39:00,S,BLOCK,htf_trend,
2025.05.15 06:40:00,S,BLOCK,htf_trend,
2025.05.15 06:41:00,S,BLOCK,htf_trend,
2025.05.15 06:42:00,S,BLOCK,htf_trend,
2025.05.15 06:43:00,S,BLOCK,htf_trend,
2025.05.15 06:44:00,S,BLOCK,htf_trend,
2025.05.15 06:45:00,S,BLOCK,htf_trend,
2025.05.15 06:46:00,S,BLOCK,htf_trend,
2025.05.15 06:47:00,S,BLOCK,htf_trend,
2025.05.15 06:48:00,S,BLOCK,htf_trend,
2025.05.15 06:49:00,S,BLOCK,htf_trend,
2025.05.15 06:50:00,S,BLOCK,htf_trend,
2025.05.15 06:51:00,S,BLOCK,htf_trend,
2025.05.15 06:52:00,S,BLOCK,htf_trend,
2025.05.15 06:53:00,S,BLOCK,htf_trend,
2025.05.15 06:54:00,S,BLOCK,htf_trend,
2025.05.15 06:55:00,S,BLOCK,htf_trend,
2025.05.15 06:56:00,S,BLOCK,htf_trend,
2025.05.15 06:57:00,S,BLOCK,htf_trend,
2025.05.15 06:58:00,S,BLOCK,htf_trend,
2025.05.15 06:59:00,S,BLOCK,htf_trend,
2025.05.15 07:54:00,S,BLOCK,price_pos,px=3143.738,ema25=3138.682
2025.05.15 07:55:00,S,BLOCK,price_pos,px=3142.770,ema25=3139.071
2025.05.15 07:56:00,S,BLOCK,price_pos,px=3142.606,ema25=3139.356
2025.05.15 07:57:00,S,BLOCK,price_pos,px=3142.401,ema25=3139.606
2025.05.15 07:58:00,S,BLOCK,price_pos,px=3142.558,ema25=3139.821
2025.05.15 07:59:00,S,BLOCK,price_pos,px=3142.342,ema25=3140.031
2025.05.15 08:04:00,S,BLOCK,price_pos,px=3145.461,ema25=3140.415
2025.05.15 08:05:00,S,BLOCK,price_pos,px=3148.335,ema25=3140.803
2025.05.15 08:06:00,S,BLOCK,price_pos,px=3147.086,ema25=3141.383
2025.05.15 08:07:00,S,BLOCK,price_pos,px=3148.546,ema25=3141.821
2025.05.15 08:08:00,S,BLOCK,mtf,
2025.05.15 08:09:00,S,BLOCK,htf_trend,
2025.05.15 08:10:00,S,BLOCK,htf_trend,
2025.05.15 08:11:00,S,BLOCK,htf_trend,
2025.05.15 08:12:00,S,BLOCK,htf_trend,
2025.05.15 08:13:00,S,BLOCK,htf_trend,
2025.05.15 08:14:00,S,BLOCK,htf_trend,
2025.05.15 08:15:00,S,BLOCK,htf_trend,
2025.05.15 08:16:00,S,BLOCK,htf_trend,
2025.05.15 08:18:00,S,BLOCK,htf_trend,
2025.05.15 08:19:00,S,BLOCK,htf_trend,
2025.05.15 08:20:00,S,BLOCK,htf_trend,
2025.05.15 08:21:00,S,BLOCK,htf_trend,
2025.05.15 08:22:00,S,BLOCK,htf_trend,
2025.05.16 09:26:00,S,BLOCK,mtf,
2025.05.16 09:27:00,S,BLOCK,mtf,
2025.05.16 09:28:00,S,BLOCK,mtf,
2025.05.16 09:29:00,S,BLOCK,htf_trend,
2025.05.16 12:45:00,S,BLOCK,htf_trend,
2025.05.16 12:46:00,S,BLOCK,htf_trend,
2025.05.16 12:47:00,S,BLOCK,htf_trend,
2025.05.16 12:48:00,S,BLOCK,htf_trend,
2025.05.16 12:49:00,S,BLOCK,htf_trend,
2025.05.16 12:50:00,S,BLOCK,htf_trend,
2025.05.16 12:51:00,S,BLOCK,htf_trend,
2025.05.16 12:52:00,S,BLOCK,htf_trend,
2025.05.16 12:53:00,S,BLOCK,htf_trend,
2025.05.16 12:54:00,S,BLOCK,htf_trend,
2025.05.16 12:55:00,S,BLOCK,htf_trend,
2025.05.16 12:56:00,S,BLOCK,htf_trend,
2025.05.16 12:57:00,S,BLOCK,htf_trend,
2025.05.16 12:58:00,S,BLOCK,htf_trend,
2025.05.16 12:59:00,S,BLOCK,htf_trend,
2025.05.16 13:00:00,S,BLOCK,htf_trend,
2025.05.16 13:01:00,S,BLOCK,htf_trend,
2025.05.16 13:02:00,S,BLOCK,htf_trend,
2025.05.16 13:03:00,S,BLOCK,htf_trend,
2025.05.16 13:04:00,S,BLOCK,htf_trend,
2025.05.16 13:05:00,S,BLOCK,htf_trend,
2025.05.16 13:06:00,S,BLOCK,htf_trend,
2025.05.18 23:59:00,L,BLOCK,mtf,
2025.05.19 00:00:00,L,BLOCK,mtf,
2025.05.19 00:01:00,L,BLOCK,mtf,
2025.05.19 00:02:00,L,BLOCK,mtf,
2025.05.19 00:03:00,L,BLOCK,trend_strength,adx=18.57,min=19.50
2025.05.19 00:04:00,L,BLOCK,trend_strength,adx=19.28,min=19.50
2025.05.19 00:05:00,L,BLOCK,mtf,
2025.05.19 00:06:00,L,BLOCK,mtf,
2025.05.19 00:07:00,L,BLOCK,trend_quality,tq=5,min=6
2025.05.19 00:08:00,L,BLOCK,momentum,
2025.05.19 00:09:00,L,PASS,all,tq=7
2025.05.19 01:08:00,L,BLOCK,htf_trend,
2025.05.19 01:09:00,L,BLOCK,htf_trend,
2025.05.19 01:10:00,L,BLOCK,htf_trend,
2025.05.19 01:11:00,L,BLOCK,htf_trend,
2025.05.19 01:12:00,L,BLOCK,htf_trend,
2025.05.19 01:13:00,L,BLOCK,htf_trend,
2025.05.19 01:14:00,L,BLOCK,htf_trend,
2025.05.19 01:15:00,L,BLOCK,htf_trend,
2025.05.19 01:16:00,L,BLOCK,htf_trend,
2025.05.19 01:17:00,L,BLOCK,htf_trend,
2025.05.19 01:18:00,L,BLOCK,htf_trend,
2025.05.19 01:19:00,L,BLOCK,htf_trend,
2025.05.19 01:20:00,L,BLOCK,htf_trend,
2025.05.19 01:21:00,L,BLOCK,htf_trend,
2025.05.19 01:22:00,L,BLOCK,htf_trend,
2025.05.19 01:23:00,L,BLOCK,htf_trend,
2025.05.19 01:24:00,L,BLOCK,htf_trend,
2025.05.19 01:25:00,L,BLOCK,htf_trend,
2025.05.19 01:26:00,L,BLOCK,htf_trend,
2025.05.19 01:27:00,L,BLOCK,htf_trend,
2025.05.19 01:28:00,L,BLOCK,htf_trend,
2025.05.19 01:29:00,L,BLOCK,htf_trend,
2025.05.19 01:30:00,L,BLOCK,htf_trend,
2025.05.19 01:31:00,L,BLOCK,htf_trend,
2025.05.19 01:32:00,L,BLOCK,htf_trend,
2025.05.19 01:33:00,L,BLOCK,htf_trend,
2025.05.19 01:34:00,L,BLOCK,htf_trend,
2025.05.19 01:35:00,L,BLOCK,htf_trend,
2025.05.19 01:36:00,L,BLOCK,htf_trend,
2025.05.19 06:37:00,L,BLOCK,price_pos,px=3221.467,ema25=3226.879
2025.05.19 06:38:00,L,BLOCK,price_pos,px=3220.995,ema25=3226.463
2025.05.19 06:39:00,L,BLOCK,price_pos,px=3221.620,ema25=3226.042
2025.05.19 06:40:00,L,BLOCK,price_pos,px=3223.300,ema25=3225.702
2025.05.19 06:41:00,L,BLOCK,price_pos,px=3224.245,ema25=3225.517
2025.05.19 06:42:00,L,BLOCK,price_pos,px=3223.635,ema25=3225.420
2025.05.19 06:43:00,L,BLOCK,price_pos,px=3222.517,ema25=3225.282
2025.05.19 06:44:00,L,BLOCK,price_pos,px=3222.735,ema25=3225.070
2025.05.19 06:46:00,L,BLOCK,trend_strength,adx=18.84,min=19.50
2025.05.19 06:47:00,L,BLOCK,trend_strength,adx=18.54,min=19.50
2025.05.19 07:01:00,L,PASS,all,tq=7
2025.05.19 12:09:00,L,BLOCK,price_pos,px=3240.660,ema25=3243.914
2025.05.19 12:10:00,L,BLOCK,price_pos,px=3241.510,ema25=3243.663
2025.05.19 12:11:00,L,BLOCK,price_pos,px=3242.384,ema25=3243.498
2025.05.19 12:12:00,L,BLOCK,price_pos,px=3242.798,ema25=3243.412
2025.05.19 12:13:00,L,BLOCK,price_pos,px=3242.233,ema25=3243.365
2025.05.19 12:15:00,L,BLOCK,mtf,
2025.05.19 12:16:00,L,BLOCK,price_pos,px=3242.841,ema25=3243.264
2025.05.19 12:17:00,L,BLOCK,trend_strength,adx=18.92,min=19.50
2025.05.20 01:00:00,S,BLOCK,price_pos,px=3225.300,ema25=3220.706
2025.05.20 01:01:00,S,BLOCK,mtf,
2025.05.20 01:02:00,S,BLOCK,mtf,
2025.05.20 01:03:00,S,BLOCK,mtf,
2025.05.20 01:04:00,S,BLOCK,htf_trend,
2025.05.20 01:05:00,S,BLOCK,htf_trend,
2025.05.20 01:06:00,S,BLOCK,htf_trend,
2025.05.20 01:07:00,S,BLOCK,htf_trend,
2025.05.20 01:08:00,S,BLOCK,htf_trend,
2025.05.20 01:09:00,S,BLOCK,htf_trend,
2025.05.20 01:10:00,S,BLOCK,htf_trend,
2025.05.20 01:11:00,S,BLOCK,htf_trend,
2025.05.20 01:12:00,S,BLOCK,htf_trend,
2025.05.20 01:13:00,S,BLOCK,htf_trend,
2025.05.20 01:14:00,S,BLOCK,htf_trend,
2025.05.20 01:15:00,S,BLOCK,htf_trend,
2025.05.20 01:16:00,S,BLOCK,htf_trend,
2025.05.20 01:17:00,S,BLOCK,htf_trend,
2025.05.20 01:18:00,S,BLOCK,htf_trend,
2025.05.20 01:19:00,S,BLOCK,htf_trend,
2025.05.20 01:20:00,S,BLOCK,htf_trend,
2025.05.20 01:21:00,S,BLOCK,htf_trend,
2025.05.20 01:22:00,S,BLOCK,htf_trend,
2025.05.20 01:23:00,S,BLOCK,htf_trend,
2025.05.20 01:24:00,S,BLOCK,htf_trend,
2025.05.20 01:25:00,S,BLOCK,htf_trend,
2025.05.20 01:26:00,S,BLOCK,htf_trend,
2025.05.20 01:28:00,S,BLOCK,htf_trend,
